CustomerKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,email,AnnualIncome,TotalChildren,EducationLevel,Occupation
11261,Stephanie,,Collins,22-10-1970,M,F,stephanie52@adventure-works.com,130000,1,Graduate Degree,Management
11262,Jennifer,,Simmons,01-05-1975,M,F,jennifer88@adventure-works.com,80000,4,Bachelors,Management
11263,Trinity,,Richardson,11-03-1970,M,F,trinity9@adventure-works.com,90000,5,Partial College,Professional
11264,Eduardo,,Martin,15-12-1969,S,M,eduardo13@adventure-works.com,90000,5,Partial College,Professional
11265,Elizabeth,P,Jones,10-01-1970,M,F,elizabeth7@adventure-works.com,90000,5,Partial College,Professional
11266,Taylor,,Howard,02-11-1969,S,F,taylor14@adventure-works.com,90000,0,Partial College,Professional
11267,David,,Diaz,29-09-1975,S,M,david55@adventure-works.com,120000,4,Partial College,Professional
11268,Katelyn,A,Carter,31-10-1969,M,F,katelyn33@adventure-works.com,130000,2,Graduate Degree,Management
11269,Ryan,W,Foster,10-10-1975,M,M,ryan19@adventure-works.com,130000,2,Graduate Degree,Management
11270,Robert,L,Lee,01-05-1975,M,M,robert82@adventure-works.com,130000,2,Graduate Degree,Management
11271,Danielle,C,Reed,03-12-1969,S,F,danielle23@adventure-works.com,150000,2,Bachelors,Management
11272,Lauren,L,Martinez,10-05-1962,S,F,lauren35@adventure-works.com,70000,4,Partial College,Professional
11273,Nathan,E,Lal,31-03-1962,M,M,nathan26@adventure-works.com,90000,2,Partial College,Professional
11274,Kyle,M,Foster,10-10-1939,M,M,kyle11@adventure-works.com,50000,2,Graduate Degree,Management
11275,Jenny,D,Rai,18-07-1939,M,F,jenny40@adventure-works.com,80000,4,Graduate Degree,Management
11276,Nancy,E,Chapman,15-09-1974,M,F,nancy7@adventure-works.com,80000,4,Partial College,Professional
11277,Charles,P,Jackson,07-12-1968,M,M,charles15@adventure-works.com,80000,4,Partial College,Professional
11278,Jonathan,,Phillips,16-02-1969,S,M,jonathan35@adventure-works.com,90000,0,Partial College,Professional
11279,Amanda,S,Cook,08-09-1974,M,F,amanda3@adventure-works.com,90000,0,Partial College,Professional
11280,Robert,,Collins,17-02-1969,M,M,robert45@adventure-works.com,90000,0,Partial College,Professional
11281,Megan,J,Barnes,06-10-1974,S,F,megan53@adventure-works.com,110000,4,Bachelors,Management
11282,Christian,A,Thomas,16-07-1967,M,M,christian46@adventure-works.com,90000,5,Partial College,Professional
11283,Arturo,,Lal,24-04-1968,M,M,arturo33@adventure-works.com,110000,1,Bachelors,Management
11284,Theresa,,Serrano,24-09-1967,M,F,theresa12@adventure-works.com,110000,1,Bachelors,Management
11285,Jeremy,J,Anderson,15-03-1973,M,M,jeremy2@adventure-works.com,120000,1,Partial College,Professional
11286,Hunter,D,Griffin,31-08-1967,M,M,hunter16@adventure-works.com,170000,0,Graduate Degree,Management
11287,Henry,B,Garcia,16-07-1966,M,M,henry16@adventure-works.com,70000,5,Partial College,Professional
11288,Cindy,K,Sanchez,12-03-1978,M,F,cindy19@adventure-works.com,110000,1,Bachelors,Management
11289,Maria,S,Carter,03-03-1972,M,F,maria53@adventure-works.com,130000,1,Bachelors,Management
11290,Katelyn,,Sanchez,14-08-1972,M,F,katelyn26@adventure-works.com,130000,1,Bachelors,Management
11291,Jenna,,Wright,01-05-1972,M,F,jenna19@adventure-works.com,130000,1,Bachelors,Management
11292,Seth,,Phillips,05-05-1967,S,M,seth42@adventure-works.com,150000,1,Partial College,Professional
11293,Luke,S,Long,23-11-1960,S,M,luke28@adventure-works.com,60000,2,High School,Professional
11294,Dalton,P,Clark,02-03-1961,M,M,dalton18@adventure-works.com,60000,2,High School,Professional
11295,Taylor,G,Lewis,13-11-1959,S,F,taylor67@adventure-works.com,80000,2,Partial High School,Skilled Manual
11296,Haley,,Richardson,05-04-1941,S,F,haley10@adventure-works.com,50000,2,Graduate Degree,Management
11297,Noah,,Coleman,01-08-1940,S,M,noah2@adventure-works.com,70000,4,Graduate Degree,Management
11298,Jon,,Luo,30-08-1940,M,M,jon46@adventure-works.com,70000,4,Graduate Degree,Management
11299,Orlando,E,Vazquez,29-09-1941,M,M,orlando14@adventure-works.com,70000,4,Graduate Degree,Management
11300,Fernando,,Barnes,31-08-1965,M,M,fernando47@adventure-works.com,80000,5,Partial College,Professional
11301,Cameron,L,Rodriguez,07-12-1965,M,M,cameron38@adventure-works.com,80000,5,Partial College,Professional
11302,Spencer,,Russell,09-12-1971,S,M,spencer22@adventure-works.com,90000,4,High School,Professional
11303,Julia,,Coleman,10-04-1966,S,F,julia72@adventure-works.com,90000,4,High School,Professional
11304,Julia,B,Garcia,14-03-1971,M,F,julia38@adventure-works.com,100000,0,Partial College,Professional
11305,Sean,A,Evans,17-12-1965,M,M,sean31@adventure-works.com,110000,3,Partial College,Professional
11306,Micah,A,Zhou,20-12-1965,M,M,micah19@adventure-works.com,110000,3,Partial College,Professional
11307,Hunter,P,Rodriguez,31-10-1965,M,M,hunter53@adventure-works.com,80000,2,Partial High School,Skilled Manual
11308,Ian,T,Gonzales,02-09-1959,M,M,ian57@adventure-works.com,60000,2,High School,Professional
11309,Victoria,,Lewis,10-12-1959,S,F,victoria20@adventure-works.com,60000,2,High School,Professional
11310,Erin,A,Sanders,05-07-1964,S,F,erin7@adventure-works.com,70000,3,Graduate Degree,Management
11311,Gabrielle,D,Lopez,21-02-1959,S,F,gabrielle63@adventure-works.com,70000,3,Graduate Degree,Management
11312,Sara,,Richardson,01-10-1958,S,F,sara10@adventure-works.com,70000,3,Graduate Degree,Management
11313,Trevor,,Jenkins,27-08-1958,S,M,trevor6@adventure-works.com,70000,3,Graduate Degree,Management
11314,Mya,,Flores,16-06-1970,S,F,mya13@adventure-works.com,70000,3,Graduate Degree,Management
11315,Hailey,J,Ward,31-03-1959,S,F,hailey12@adventure-works.com,70000,3,Graduate Degree,Management
11316,Luke,,Allen,17-05-1959,M,M,luke52@adventure-works.com,60000,3,Graduate Degree,Management
11317,Victoria,D,Russell,14-09-1963,S,F,victoria66@adventure-works.com,40000,3,Partial College,Professional
11318,Jessica,,Wilson,25-04-1958,S,F,jessica54@adventure-works.com,40000,3,Partial College,Professional
11319,Jade,E,Bailey,23-04-1948,M,F,jade13@adventure-works.com,70000,4,Graduate Degree,Management
11320,Morgan,M,Hill,24-12-1942,M,F,morgan19@adventure-works.com,80000,4,Graduate Degree,Management
11321,Terrance,D,Raman,05-01-1944,M,M,terrance9@adventure-works.com,90000,5,Bachelors,Management
11322,Sydney,,Garcia,12-09-1943,M,F,sydney78@adventure-works.com,90000,5,Bachelors,Management
11323,Jose,,Patterson,18-12-1943,S,M,jose33@adventure-works.com,120000,2,Graduate Degree,Management
11324,Zachary,,Anderson,10-11-1944,M,M,zachary39@adventure-works.com,90000,5,Bachelors,Management
11325,Elijah,E,Ross,29-12-1944,S,M,elijah7@adventure-works.com,90000,5,Bachelors,Management
11326,Rafael,M,Xie,23-12-1944,M,M,rafael26@adventure-works.com,130000,2,Bachelors,Management
11327,Jaime,C,Moreno,01-09-1945,M,M,jaime48@adventure-works.com,90000,5,Bachelors,Management
11328,Julian,M,Griffin,30-06-1945,M,M,julian20@adventure-works.com,90000,5,Bachelors,Management
11329,Andy,,Alvarez,22-01-1946,S,M,andy9@adventure-works.com,90000,5,Bachelors,Management
11330,Ryan,M,Thompson,10-11-1945,M,M,ryan38@adventure-works.com,110000,2,Graduate Degree,Management
11331,Samantha,,Jenkins,03-01-1974,M,F,samantha32@adventure-works.com,90000,4,Partial College,Skilled Manual
11332,Deanna,D,Ramos,02-04-1968,S,F,deanna44@adventure-works.com,10000,1,Graduate Degree,Manual
11333,Emily,R,Miller,07-01-1968,M,F,emily6@adventure-works.com,20000,1,Graduate Degree,Clerical
11334,Nicole,,Brown,19-09-1966,M,F,nicole4@adventure-works.com,10000,1,Bachelors,Manual
11335,Carla,L,Raman,18-12-1977,M,F,carla14@adventure-works.com,10000,1,Bachelors,Manual
11336,Shaun,,Raji,08-03-1973,M,M,shaun21@adventure-works.com,20000,1,Graduate Degree,Clerical
11337,Jerome,,Romero,21-03-1967,M,M,jerome7@adventure-works.com,10000,1,Bachelors,Manual
11338,Frank,F,Navarro,06-08-1972,M,M,frank17@adventure-works.com,20000,1,Graduate Degree,Clerical
11339,Dennis,M,She,05-01-1967,S,M,dennis25@adventure-works.com,20000,1,Graduate Degree,Clerical
11340,Melody,C,Munoz,03-04-1947,M,F,melody8@adventure-works.com,10000,1,Graduate Degree,Clerical
11341,Randy,A,Zeng,18-02-1942,M,M,randy24@adventure-works.com,20000,1,Graduate Degree,Clerical
11342,Marshall,L,Wang,07-03-1973,M,M,marshall0@adventure-works.com,30000,5,Graduate Degree,Clerical
11343,Arthur,P,Carlson,09-03-1975,M,M,arthur41@adventure-works.com,10000,1,Bachelors,Manual
11344,Jessie,,Jimenez,21-01-1963,M,F,jessie3@adventure-works.com,10000,1,Partial College,Manual
11345,Robin,,Ramos,09-09-1962,S,F,robin13@adventure-works.com,10000,1,Partial College,Manual
11346,Deanna,E,Gutierrez,18-05-1966,S,F,deanna37@adventure-works.com,10000,2,Partial College,Manual
11347,Roy,T,Navarro,17-06-1972,M,M,roy30@adventure-works.com,10000,2,Partial College,Manual
11348,Shawn,,Rai,21-03-1961,M,M,shawn19@adventure-works.com,10000,2,Partial College,Manual
11349,Mindy,J,Luo,30-08-1965,M,F,mindy10@adventure-works.com,10000,2,Partial College,Manual
11350,Cara,,Zhou,14-07-1942,M,F,cara5@adventure-works.com,30000,1,Graduate Degree,Clerical
11351,Anne,R,Ramos,02-04-1950,S,F,anne19@adventure-works.com,20000,1,Bachelors,Clerical
11352,Raymond,A,Rodriguez,04-09-1945,M,M,raymond20@adventure-works.com,10000,2,Partial College,Manual
11353,Carrie,L,Ortega,09-12-1946,S,F,carrie19@adventure-works.com,30000,1,Bachelors,Clerical
11354,Deanna,,Suarez,23-08-1947,M,F,deanna45@adventure-works.com,20000,1,Partial College,Manual
11355,Roberto,,Gutierrez,26-06-1948,M,M,roberto11@adventure-works.com,40000,1,Graduate Degree,Clerical
11356,Terrence,,Carson,24-11-1985,S,M,terrence15@adventure-works.com,10000,0,Partial College,Manual
11357,Ramon,,Ye,19-09-1984,S,M,ramon9@adventure-works.com,10000,0,Partial College,Manual
11358,Cynthia,,Malhotra,10-05-1984,S,F,cynthia9@adventure-works.com,10000,0,Partial College,Manual
11359,Jarrod,,Prasad,03-03-1984,S,M,jarrod9@adventure-works.com,10000,0,Partial College,Manual
11360,Tyrone,,Serrano,30-01-1984,S,M,tyrone15@adventure-works.com,10000,0,Partial College,Manual
11361,Cindy,G,Ramos,26-10-1982,M,F,cindy22@adventure-works.com,10000,0,High School,Manual
11362,Damien,M,Shan,11-05-1983,M,M,damien26@adventure-works.com,10000,0,High School,Manual
11363,Julian,,Ross,19-04-1983,S,M,julian5@adventure-works.com,10000,0,High School,Manual
11364,Jennifer,,Collins,22-03-1985,S,F,jennifer6@adventure-works.com,10000,1,High School,Manual
11365,Brittney,,Sun,06-12-1984,S,F,brittney12@adventure-works.com,10000,1,High School,Manual
11366,Virginia,R,Patel,23-04-1985,M,F,virginia4@adventure-works.com,20000,0,Bachelors,Clerical
11367,Calvin,J,Nara,21-08-1984,M,M,calvin15@adventure-works.com,20000,0,Bachelors,Clerical
11368,Edward,,Miller,24-05-1984,S,M,edward28@adventure-works.com,10000,1,High School,Manual
11369,Ashlee,D,Tang,01-02-1984,M,F,ashlee11@adventure-works.com,20000,0,Bachelors,Clerical
11370,Alicia,,Xu,29-09-1983,M,F,alicia3@adventure-works.com,20000,0,Bachelors,Clerical
11371,Lacey,C,Jai,24-11-1983,M,F,lacey1@adventure-works.com,20000,0,Bachelors,Clerical
11372,Wendy,H,Romero,12-11-1983,S,F,wendy8@adventure-works.com,20000,0,Bachelors,Clerical
11373,Carly,H,Luo,16-09-1954,M,F,carly5@adventure-works.com,30000,1,Bachelors,Clerical
11374,Jimmy,M,Ortega,25-12-1948,S,M,jimmy26@adventure-works.com,30000,1,Bachelors,Clerical
11375,Francisco,,Martinez,05-11-1948,M,M,francisco19@adventure-works.com,30000,1,Bachelors,Clerical
11376,Lance,,Vazquez,07-12-1948,S,M,lance14@adventure-works.com,40000,1,Graduate Degree,Clerical
11377,David,R.,Robinett,23-08-1966,M,M,david22@adventure-works.com,30000,4,Graduate Degree,Clerical
11378,Shannon,,Liang,19-11-1965,S,F,shannon15@adventure-works.com,10000,1,High School,Manual
11379,Gary,,Vazquez,13-05-1976,M,M,gary25@adventure-works.com,10000,1,High School,Manual
11380,Mitchell,L,Kumar,29-08-1964,S,M,mitchell7@adventure-works.com,20000,2,Partial College,Manual
11381,Meredith,,Raman,18-08-1970,M,F,meredith11@adventure-works.com,20000,2,Partial College,Manual
11382,Edward,,Patterson,15-07-1974,M,M,edward59@adventure-works.com,20000,2,Partial College,Manual
11383,Marie,,Gill,25-02-1966,M,F,marie37@adventure-works.com,30000,3,Graduate Degree,Clerical
11384,Tiffany,E,Wang,13-10-1971,M,F,tiffany1@adventure-works.com,30000,3,Bachelors,Clerical
11385,Miguel,C,Allen,08-08-1971,S,M,miguel24@adventure-works.com,30000,3,Bachelors,Clerical
11386,Jaclyn,,Cai,02-11-1971,M,F,jaclyn22@adventure-works.com,30000,3,Bachelors,Clerical
11387,Megan,C,Ramirez,29-11-1964,S,F,megan44@adventure-works.com,40000,3,Graduate Degree,Clerical
11388,Joseph,,Martin,20-01-1965,M,M,joseph21@adventure-works.com,40000,3,Graduate Degree,Clerical
11389,Karl,J,Shan,20-04-1981,S,M,karl11@adventure-works.com,10000,1,High School,Manual
11390,Christine,J,Raji,17-04-1976,S,F,christine16@adventure-works.com,10000,1,High School,Manual
11391,Lindsay,T,Xie,25-06-1976,S,F,lindsay3@adventure-works.com,10000,2,High School,Manual
11392,Willie,,Zhao,03-02-1981,S,M,willie8@adventure-works.com,10000,2,High School,Manual
11393,Kurt,B,Pal,17-07-1974,S,M,kurt12@adventure-works.com,10000,2,High School,Manual
11394,George,,McDonald,22-04-1975,S,M,george13@adventure-works.com,10000,2,High School,Manual
11395,Beth,C,Gutierrez,16-04-1976,S,F,beth13@adventure-works.com,30000,0,Bachelors,Clerical
11396,Ian,G,Lopez,04-04-1975,M,M,ian27@adventure-works.com,10000,2,High School,Manual
11397,Latoya,R,Shan,02-12-1974,S,F,latoya9@adventure-works.com,20000,0,Partial College,Manual
11398,Colin,N,Nath,09-03-1975,S,M,colin41@adventure-works.com,30000,0,Bachelors,Clerical
11399,Brenda,F,Mehta,01-02-1975,S,F,brenda17@adventure-works.com,30000,1,Bachelors,Clerical
11400,Franklin,,Raji,15-04-1980,S,M,franklin38@adventure-works.com,40000,0,Graduate Degree,Clerical
11401,Linda,,Navarro,23-02-1975,M,F,linda25@adventure-works.com,40000,0,Graduate Degree,Clerical
11402,Kelli,R,Cai,20-05-1975,M,F,kelli21@adventure-works.com,40000,0,Graduate Degree,Clerical
11403,Nancy,,Schmidt,06-01-1980,S,F,nancy13@adventure-works.com,40000,0,Graduate Degree,Clerical
11404,Megan,E,Taylor,30-06-1957,S,F,megan12@adventure-works.com,10000,3,Partial College,Manual
11405,Bonnie,,Goel,16-08-1957,S,F,bonnie25@adventure-works.com,10000,3,Partial College,Manual
11406,Latoya,L,Xu,31-12-1957,M,F,latoya4@adventure-works.com,20000,2,Partial College,Manual
11407,Mario,,She,30-09-1957,M,M,mario0@adventure-works.com,20000,2,Partial College,Manual
11408,Darren,M,Gill,10-05-1964,M,M,darren36@adventure-works.com,10000,2,High School,Manual
11409,Jacqueline,H,Hayes,02-03-1979,S,F,jacqueline23@adventure-works.com,10000,2,High School,Manual
11410,Maurice,,Goel,22-02-1974,M,M,maurice20@adventure-works.com,20000,1,Partial College,Manual
11411,Devin,A,Ross,12-08-1959,M,M,devin69@adventure-works.com,80000,3,Partial College,Professional
11412,Sydney,S,Bryant,07-10-1959,S,F,sydney40@adventure-works.com,80000,4,Partial College,Professional
11413,Megan,L,Stewart,13-10-1959,M,F,megan27@adventure-works.com,80000,4,Partial College,Professional
11414,Ian,,Richardson,15-09-1959,S,M,ian76@adventure-works.com,80000,4,Partial College,Professional
11415,Randy,H,She,03-12-1949,S,M,randy25@adventure-works.com,90000,5,Partial College,Professional
11416,Katrina,,Becker,16-09-1950,M,F,katrina19@adventure-works.com,60000,3,Partial High School,Skilled Manual
11417,Lacey,C,Zheng,26-08-1950,M,F,lacey32@adventure-works.com,70000,5,High School,Professional
11418,Rafael,J,Hu,09-08-1950,S,M,rafael20@adventure-works.com,90000,5,Partial College,Professional
11419,Kyle,D,Scott,18-08-1950,M,M,kyle43@adventure-works.com,150000,3,Graduate Degree,Management
11420,Jordan,C,Turner,09-01-1952,M,M,jordan59@adventure-works.com,100000,2,Bachelors,Management
11421,Amy,C,Sun,16-01-1952,M,F,amy19@adventure-works.com,110000,3,Bachelors,Management
11422,Dustin,F,Deng,29-02-1952,M,M,dustin1@adventure-works.com,170000,4,Bachelors,Management
11423,Jasmine,,Stewart,04-05-1960,M,F,jasmine22@adventure-works.com,80000,4,Partial College,Professional
11424,Pamela,S,Garcia,03-12-1964,M,F,pamela18@adventure-works.com,80000,4,Partial College,Professional
11425,Ariana,D,Gray,02-08-1965,M,F,ariana5@adventure-works.com,90000,4,High School,Professional
11426,Kristopher,,Mehta,01-04-1959,M,M,kristopher12@adventure-works.com,110000,3,Bachelors,Management
11427,Desiree,S,Dominguez,17-06-1959,M,F,desiree9@adventure-works.com,110000,2,Partial College,Professional
11428,Deanna,,Perez,19-02-1959,S,F,deanna24@adventure-works.com,120000,2,Bachelors,Management
11429,Marco,,Lopez,13-01-1958,M,M,marco17@adventure-works.com,80000,4,Partial College,Professional
11430,Casey,K,Yuan,21-09-1957,M,F,casey7@adventure-works.com,90000,4,High School,Professional
11431,Bryant,,Garcia,20-10-1974,M,M,bryant14@adventure-works.com,110000,4,Partial College,Professional
11432,Dominique,L,Prasad,10-03-1957,M,F,dominique7@adventure-works.com,80000,4,High School,Professional
11433,Maurice,M,Shan,01-03-1957,M,M,maurice11@adventure-works.com,80000,5,High School,Professional
11434,Andre,,Lopez,02-05-1962,M,M,andre16@adventure-works.com,170000,5,Partial College,Professional
11435,Robin,,Romero,03-09-1955,S,F,robin5@adventure-works.com,100000,3,Partial College,Management
11436,Taylor,,Cox,17-03-1956,M,F,taylor13@adventure-works.com,160000,3,Partial College,Management
11437,Alfredo,,Moreno,16-06-1955,M,M,alfredo7@adventure-works.com,90000,4,High School,Management
11438,Jenny,,Nara,13-04-1955,M,F,jenny39@adventure-works.com,130000,4,High School,Management
11439,Janet,,Munoz,14-11-1953,M,F,janet12@adventure-works.com,90000,4,High School,Management
11440,Sergio,C,Weber,26-03-1953,M,M,sergio4@adventure-works.com,80000,5,Partial High School,Skilled Manual
11441,Erika,,Gomez,09-12-1952,M,F,erika0@adventure-works.com,90000,5,Partial High School,Skilled Manual
11442,Joseph,D,Harris,13-05-1953,M,M,joseph20@adventure-works.com,90000,5,Partial High School,Skilled Manual
11443,Grace,,Griffin,19-11-1981,S,F,grace67@adventure-works.com,60000,0,Bachelors,Professional
11444,Tina,C,Mehta,26-10-1981,M,F,tina15@adventure-works.com,70000,0,Bachelors,Professional
11445,Kari,S,Kim,18-01-1980,S,F,kari3@adventure-works.com,70000,0,Bachelors,Professional
11446,Bethany,K,Chander,09-02-1980,S,F,bethany19@adventure-works.com,70000,0,Bachelors,Professional
11447,Jennifer,,Roberts,13-02-1980,M,F,jennifer15@adventure-works.com,70000,0,Bachelors,Professional
11448,Kyle,,Patterson,25-10-1980,S,M,kyle5@adventure-works.com,80000,0,Bachelors,Professional
11449,Alvin,E,Hu,01-08-1980,M,M,alvin19@adventure-works.com,80000,0,Bachelors,Professional
11450,Brett,,Mehta,11-05-1981,S,M,brett13@adventure-works.com,130000,4,High School,Management
11451,Ruben,L,Muñoz,08-05-1980,S,M,ruben30@adventure-works.com,70000,0,Bachelors,Professional
11452,Erika,A,Rubio,05-05-1979,S,F,erika18@adventure-works.com,80000,0,Bachelors,Professional
11453,Stanley,H,Malhotra,17-08-1984,S,M,stanley5@adventure-works.com,80000,0,Bachelors,Professional
11454,Melinda,,Navarro,20-10-1979,S,F,melinda5@adventure-works.com,80000,0,Bachelors,Professional
11455,Ross,,Sanz,19-10-1979,M,M,ross38@adventure-works.com,100000,0,High School,Management
11456,Jon,C,Gao,05-01-1980,M,M,jon35@adventure-works.com,120000,5,Partial High School,Professional
